,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,opinion
218,5.4,0.59,0.07,1.9459101490553132,-3.101092789211817,36.0,147.0,0.9944,3.34,0.57,2.272125885509337,1
219,5.2,0.6,0.07,1.9459101490553132,-3.123565645063876,33.0,147.0,0.9944,3.33,0.58,2.272125885509337,0
220,5.8,0.25,0.26,2.5726122302071057,-2.9759296462578115,44.0,148.0,0.9972,3.29,0.38,2.2300144001592104,0
221,6.6,0.58,0.3,1.62924053973028,-2.864704011147587,30.0,123.0,0.9949,3.24,0.38,2.1972245773362196,0
222,7.0,0.29,0.54,2.3702437414678603,-3.079113882493042,59.0,234.0,0.9966,3.05,0.61,2.2512917986064953,0
223,6.6,0.19,0.41,2.186051276738094,-3.079113882493042,51.0,169.0,0.9954,3.14,0.57,2.2823823856765264,1
224,6.7,0.2,0.41,2.2082744135228043,-3.123565645063876,50.0,166.0,0.9954,3.14,0.58,2.2823823856765264,1
225,7.7,0.26,0.4,0.09531017980432493,-3.170085660698769,9.0,60.0,0.9915,2.89,0.5,2.3608540011180215,0
226,6.8,0.32,0.34,0.1823215567939546,-3.123565645063876,14.0,67.0,0.9919,3.05,0.47,2.3608540011180215,0
227,7.0,0.3,0.49,1.547562508716013,-3.3242363405260273,17.0,105.0,0.9916,3.26,0.68,2.517696472610991,1
228,7.0,0.24,0.36,1.0296194171811581,-3.3813947543659757,22.0,112.0,0.99,3.19,0.38,2.533696813957432,1
229,6.1,0.31,0.58,1.6094379124341003,-3.2441936328524905,36.0,114.0,0.9909,3.3,0.6,2.509599262378372,1
230,6.8,0.44,0.37,1.62924053973028,-3.0576076772720784,46.0,201.0,0.9938,3.08,0.65,2.3513752571634776,0
231,6.7,0.34,0.3,2.747270914255491,-2.9187712324178627,51.0,196.0,0.9982,3.19,0.49,2.2300144001592104,0
232,7.1,0.35,0.24,2.7343675094195836,-2.900422093749666,46.0,198.0,0.9988,3.12,0.49,2.174751721484161,0
233,7.3,0.32,0.25,1.9740810260220096,-2.8824035882469876,47.0,180.0,0.9961,3.08,0.47,2.174751721484161,0
234,6.5,0.28,0.33,2.7536607123542622,-2.9374633654300153,51.0,190.0,0.9978,3.22,0.51,2.272125885509337,1
235,7.2,0.23,0.39,2.653241964607215,-2.8473122684357177,49.0,192.0,0.9979,2.98,0.48,2.1972245773362196,1
236,5.9,0.15,0.31,1.7578579175523736,-3.1941832122778293,53.0,155.0,0.9945,3.52,0.46,2.3513752571634776,1
237,7.4,0.28,0.42,2.9856819377004897,-2.7181005369557116,53.0,195.0,1.0,2.96,0.44,2.2082744135228043,0
238,6.2,0.28,0.22,1.9878743481543455,-3.1941832122778293,26.0,157.0,0.9957,3.44,0.64,2.2823823856765264,1
239,9.1,0.59,0.38,0.47000362924573563,-2.7181005369557116,34.0,182.0,0.9968,3.23,0.38,2.1400661634962708,0
240,6.3,0.33,0.27,0.1823215567939546,-3.079113882493042,34.0,175.0,0.9934,3.37,0.54,2.2407096892759584,1
241,8.3,0.39,0.7,2.3608540011180215,-3.101092789211817,33.0,169.0,0.9976,3.09,0.57,2.2407096892759584,0
242,7.2,0.19,0.46,1.33500106673234,-3.1941832122778293,82.0,187.0,0.9932,3.19,0.6,2.4159137783010487,1
243,7.5,0.17,0.44,2.424802725718295,-3.079113882493042,65.0,146.0,0.997,3.17,0.45,2.302585092994046,1
244,6.7,0.17,0.5,0.7419373447293773,-3.146555163288575,27.0,122.0,0.9923,3.15,0.45,2.33214389523559,1
245,6.1,0.41,0.0,0.47000362924573563,-2.7646205525906042,36.0,87.0,0.9914,3.27,0.67,2.379546134130174,1
246,8.3,0.2,0.35,-0.10536051565782628,-2.995732273553991,12.0,74.0,0.992,3.13,0.38,2.3513752571634776,1
247,6.0,0.29,0.21,0.26236426446749106,-2.900422093749666,42.0,168.0,0.9914,3.32,0.43,2.4069451083182885,1
248,7.3,0.41,0.24,1.916922612182061,-2.864704011147587,41.0,163.0,0.9949,3.2,0.41,2.2925347571405443,1
249,7.2,0.43,0.24,1.9021075263969205,-2.8473122684357177,40.0,163.0,0.995,3.2,0.41,2.2925347571405443,0
250,7.3,0.4,0.24,1.9021075263969205,-2.8473122684357177,41.0,166.0,0.995,3.2,0.41,2.2925347571405443,1
251,6.2,0.33,0.27,1.589235205116581,-3.3242363405260273,30.0,134.0,0.9927,3.2,0.42,2.341805806147327,1
252,6.2,0.31,0.26,1.5686159179138452,-3.2968373663379125,36.0,148.0,0.9928,3.21,0.41,2.341805806147327,1
253,6.1,0.36,0.27,0.7419373447293773,-3.3524072174927233,16.0,100.0,0.9917,3.4,0.71,2.4423470353692043,1
254,5.0,0.55,0.14,2.1162555148025524,-3.4420193761824103,35.0,164.0,0.9918,3.53,0.51,2.5257286443082556,1
255,7.8,0.25,0.41,1.308332819650179,-3.170085660698769,37.0,149.0,0.9954,3.36,0.45,2.302585092994046,1
256,5.7,0.36,0.21,1.9021075263969205,-3.270169119255751,51.0,166.0,0.9941,3.29,0.63,2.302585092994046,1
257,5.8,0.34,0.21,1.8870696490323797,-3.2188758248682006,50.0,167.0,0.9941,3.29,0.62,2.302585092994046,0
258,6.8,0.28,0.6,0.09531017980432493,-2.0249533563957662,42.0,127.0,0.9934,3.09,0.44,2.2082744135228043,1
259,6.8,0.25,0.34,1.547562508716013,-3.473768074496991,34.0,134.0,0.9927,3.21,0.38,2.3608540011180215,1
260,6.6,0.24,0.35,2.0412203288596382,-3.473768074496991,36.0,135.0,0.9938,3.19,0.37,2.3513752571634776,0
261,5.9,0.3,0.47,2.060513531794317,-3.506557897319982,19.0,133.0,0.9933,3.52,0.43,2.4423470353692043,1
262,6.1,0.125,0.25,1.1939224684724346,-3.2188758248682006,10.0,69.0,0.9934,3.54,0.59,2.312535423847214,1
263,6.0,0.1,0.24,0.09531017980432493,-3.1941832122778293,15.0,65.0,0.9927,3.61,0.61,2.33214389523559,1
264,6.8,0.28,0.44,2.2300144001592104,-3.473768074496991,35.0,137.0,0.9946,3.16,0.36,2.341805806147327,1
265,8.3,0.41,0.51,0.6931471805599453,-3.079113882493042,11.0,207.0,0.993,3.02,0.55,2.4336133554004498,0
267,7.9,0.26,0.41,2.7180005319553784,-3.2188758248682006,38.0,216.0,0.9976,2.96,0.6,2.302585092994046,1
268,6.4,0.34,0.23,1.840549633397487,-3.2441936328524905,37.0,143.0,0.9944,3.19,0.65,2.302585092994046,1
269,6.5,0.28,0.35,2.7343675094195836,-3.170085660698769,55.0,195.0,0.9978,3.23,0.5,2.2617630984737906,1
270,7.2,0.21,0.41,0.26236426446749106,-3.3242363405260273,33.0,85.0,0.992,3.17,0.51,2.341805806147327,0
271,6.4,0.32,0.35,1.5686159179138452,-3.506557897319982,34.0,101.0,0.9912,3.36,0.6,2.5257286443082556,1
272,6.8,0.24,0.34,1.5260563034950492,-3.4420193761824103,37.0,135.0,0.9927,3.2,0.39,2.3608540011180215,0
273,6.3,0.23,0.3,0.5877866649021191,-3.4112477175156566,16.0,91.0,0.9906,3.28,0.4,2.468099531471619,1
274,6.5,0.28,0.34,2.2925347571405443,-3.270169119255751,30.0,133.0,0.9954,3.11,0.44,2.2823823856765264,0
275,5.6,0.26,0.26,1.7404661748405046,-3.473768074496991,12.0,80.0,0.9923,3.25,0.38,2.379546134130174,0
276,6.3,0.23,0.33,0.4054651081081644,-3.3242363405260273,15.0,105.0,0.991,3.32,0.42,2.4159137783010487,1
277,5.8,0.27,0.27,2.509599262378372,-3.101092789211817,55.0,170.0,0.9972,3.28,0.42,2.2300144001592104,1
278,5.9,0.26,0.4,0.26236426446749106,-3.0576076772720784,12.0,139.0,0.9945,3.45,0.53,2.341805806147327,0
279,6.6,0.18,0.35,0.4054651081081644,-3.0159349808715104,49.0,141.0,0.9934,3.43,0.85,2.322387720290225,1
280,7.4,0.2,0.43,2.0541237336955462,-3.101092789211817,27.0,153.0,0.9964,3.19,0.55,2.1972245773362196,1
281,8.0,0.24,0.36,0.4054651081081644,-3.0576076772720784,17.0,129.0,0.9948,3.2,0.54,2.302585092994046,1
282,6.4,0.26,0.42,2.272125885509337,-3.123565645063876,30.0,140.0,0.9962,3.18,0.47,2.2082744135228043,1
283,5.4,0.31,0.47,1.0986122886681098,-2.9374633654300153,46.0,144.0,0.9931,3.29,0.76,2.302585092994046,0
284,5.4,0.29,0.47,1.0986122886681098,-2.9565115604007097,47.0,145.0,0.993,3.29,0.75,2.302585092994046,1
285,7.1,0.145,0.33,1.5260563034950492,-2.995732273553991,33.0,131.0,0.9942,3.28,0.4,2.2617630984737906,1
286,5.6,0.34,0.1,0.26236426446749106,-3.473768074496991,20.0,68.0,0.9906,3.36,0.51,2.4159137783010487,1
287,6.7,0.19,0.41,2.747270914255491,-2.8824035882469876,75.0,155.0,0.9995,3.2,0.44,2.174751721484161,1
288,7.8,0.18,0.46,2.6100697927420065,-2.9565115604007097,38.0,118.0,0.998,3.15,0.5,2.302585092994046,1
289,7.6,0.17,0.45,2.4159137783010487,-2.9187712324178627,56.0,137.0,0.997,3.15,0.47,2.302585092994046,0
290,6.3,0.12,0.36,0.7419373447293773,-3.123565645063876,47.0,146.0,0.9914,3.27,0.74,2.4336133554004498,1
291,7.3,0.33,0.4,1.9242486522741338,-3.270169119255751,32.0,138.0,0.992,3.03,0.3,2.4765384001174837,1
292,5.5,0.335,0.3,0.9162907318741551,-2.645075401940822,27.0,128.0,0.9924,3.14,0.51,2.2617630984737906,1
293,5.8,0.4,0.42,1.4816045409242156,-3.0576076772720784,38.5,245.0,0.9937,3.25,0.57,2.2617630984737906,1
294,7.3,0.22,0.37,2.6602595372658615,-2.7646205525906042,48.0,191.0,0.9978,2.89,0.38,2.1972245773362196,1
295,6.1,0.36,0.33,0.09531017980432493,-2.995732273553991,24.0,169.0,0.9927,3.15,0.78,2.2512917986064953,1
296,10.0,0.2,0.39,0.3364722366212129,-2.995732273553991,19.0,152.0,0.994,3.0,0.42,2.341805806147327,1
297,6.9,0.24,0.34,1.547562508716013,-3.2188758248682006,43.0,161.0,0.9935,3.2,0.59,2.3608540011180215,1
298,6.4,0.24,0.32,2.7013612129514133,-3.0576076772720784,54.0,162.0,0.9968,3.28,0.5,2.322387720290225,1
299,7.1,0.365,0.14,0.1823215567939546,-2.900422093749666,24.0,84.0,0.9941,3.15,0.43,2.186051276738094,0
300,6.8,0.15,0.3,1.667706820558076,-2.995732273553991,40.0,127.0,0.9942,3.4,0.39,2.272125885509337,1
301,6.8,0.16,0.4,0.8329091229351039,-3.2968373663379125,18.0,102.0,0.9923,3.49,0.42,2.4336133554004498,1
302,6.0,0.26,0.32,1.252762968495368,-3.575550768806933,29.0,113.0,0.9912,3.4,0.71,2.509599262378372,1
303,6.0,0.18,0.27,0.4054651081081644,-2.419118909249997,40.0,143.0,0.9923,3.49,0.62,2.379546134130174,1
304,6.9,0.33,0.21,0.0,-2.9374633654300153,39.0,148.0,0.9927,3.12,0.45,2.2407096892759584,1
305,7.1,0.39,0.35,2.5257286443082556,-3.123565645063876,26.0,72.0,0.9941,3.17,0.29,2.451005098112319,0
306,7.7,0.29,0.48,0.8329091229351039,-3.0159349808715104,36.0,178.0,0.9931,3.17,0.64,2.3608540011180215,1
307,6.6,0.905,0.19,-0.2231435513142097,-3.036554268074246,17.0,204.0,0.9934,3.34,0.56,2.302585092994046,0
308,7.2,0.27,0.27,0.8754687373538999,-3.036554268074246,30.0,149.0,0.9936,3.1,0.51,2.2192034840549946,1
309,5.1,0.33,0.22,0.47000362924573563,-3.611918412977808,18.0,89.0,0.9893,3.51,0.38,2.5257286443082556,1
310,6.4,0.31,0.28,0.4054651081081644,-3.2968373663379125,12.0,119.0,0.9919,3.32,0.51,2.341805806147327,1
311,7.3,0.2,0.44,0.3364722366212129,-3.101092789211817,21.0,98.0,0.9924,3.15,0.46,2.302585092994046,1
312,5.7,0.32,0.5,0.9555114450274363,-3.0159349808715104,17.0,155.0,0.9927,3.22,0.64,2.302585092994046,1
313,7.2,0.28,0.26,2.5257286443082556,-3.079113882493042,48.0,179.0,0.9975,3.1,0.52,2.1972245773362196,1
314,7.5,0.35,0.28,2.2617630984737906,-2.9759296462578115,26.0,157.0,0.9969,3.12,0.53,2.2192034840549946,1
315,6.0,0.36,0.39,1.1631508098056809,-3.611918412977808,20.0,125.0,0.991,3.38,0.39,2.424802725718295,1
316,5.0,0.17,0.56,0.4054651081081644,-3.649658740960655,24.0,115.0,0.9906,3.48,0.39,2.379546134130174,1
318,6.7,0.21,0.32,1.6863989535702288,-3.0576076772720784,29.0,140.0,0.995,3.39,0.46,2.272125885509337,1
319,7.0,0.3,0.38,2.7013612129514133,-3.4420193761824103,60.0,181.0,0.9983,3.18,0.61,2.2300144001592104,1
320,6.5,0.36,0.32,0.09531017980432493,-3.473768074496991,13.0,66.0,0.9916,3.1,0.46,2.3608540011180215,0
321,6.1,0.55,0.15,2.2823823856765264,-3.473768074496991,19.0,125.0,0.9957,3.36,0.47,2.322387720290225,1
322,7.3,0.24,0.43,0.6931471805599453,-3.863232841258714,20.0,69.0,0.99,3.08,0.56,2.501435951739211,1
323,6.8,0.37,0.51,2.468099531471619,-3.123565645063876,62.0,163.0,0.9976,3.19,0.44,2.174751721484161,0
324,6.8,0.27,0.12,0.26236426446749106,-3.2188758248682006,87.0,168.0,0.992,3.18,0.41,2.302585092994046,0
325,8.2,0.28,0.42,0.5877866649021191,-3.473768074496991,30.0,93.0,0.9917,3.09,0.39,2.4336133554004498,0
326,6.3,0.2,0.4,0.4054651081081644,-3.2968373663379125,35.0,107.0,0.9917,3.46,0.5,2.4336133554004498,1
327,5.9,0.26,0.27,2.9014215940827497,-3.036554268074246,52.0,168.0,0.9993,3.35,0.44,2.2407096892759584,0
328,6.4,0.19,0.42,1.0647107369924282,-3.4420193761824103,32.0,83.0,0.9908,3.3,0.41,2.4595888418037104,1
329,6.1,0.35,0.07,0.3364722366212129,-2.6736487743848776,22.0,108.0,0.9934,3.23,0.52,2.2192034840549946,0
330,7.1,0.27,0.31,2.9014215940827497,-3.079113882493042,55.0,252.0,1.0,3.07,0.56,2.163323025660538,0
331,6.8,0.22,0.31,1.840549633397487,-3.3524072174927233,33.0,170.0,0.9918,3.24,0.66,2.533696813957432,1
332,5.8,0.28,0.34,1.3862943611198906,-3.473768074496991,40.0,99.0,0.9896,3.39,0.39,2.5494451709255714,1
333,6.9,0.49,0.24,0.1823215567939546,-3.0159349808715104,13.0,125.0,0.9932,3.17,0.51,2.2407096892759584,0
334,6.3,0.14,0.39,0.1823215567939546,-3.123565645063876,26.0,116.0,0.992,3.26,0.53,2.33214389523559,1
335,7.2,0.25,0.39,2.9418039315284354,-3.270169119255751,42.0,155.0,0.9999,2.97,0.47,2.1972245773362196,1
336,7.3,0.28,0.36,2.5416019934645457,-3.2188758248682006,38.0,140.0,0.998,3.3,0.79,2.2617630984737906,1
337,7.2,0.19,0.39,0.1823215567939546,-3.3242363405260273,32.0,85.0,0.9918,3.16,0.5,2.3513752571634776,0
338,7.4,0.21,0.27,0.1823215567939546,-3.1941832122778293,27.0,99.0,0.9927,3.19,0.33,2.2823823856765264,1
339,6.8,0.26,0.22,2.0412203288596382,-3.0576076772720784,57.0,210.0,0.9959,3.1,0.47,2.1972245773362196,0
340,7.4,0.31,0.28,0.47000362924573563,-2.995732273553991,33.0,137.0,0.9929,3.31,0.56,2.3513752571634776,1
341,7.0,0.22,0.31,0.9932517730102834,-3.506557897319982,41.0,136.0,0.9898,3.16,0.37,2.5416019934645457,1
342,7.0,0.21,0.28,2.163323025660538,-3.101092789211817,37.0,222.0,0.9954,3.25,0.54,2.341805806147327,1
343,7.0,0.21,0.28,2.151762203259462,-3.101092789211817,37.0,221.0,0.9954,3.25,0.54,2.341805806147327,1
344,6.9,0.23,0.38,2.1162555148025524,-3.0576076772720784,47.0,162.0,0.9954,3.34,0.52,2.3513752571634776,1
345,6.8,0.29,0.5,2.5877640352277083,-2.9374633654300153,48.0,194.0,0.9974,3.09,0.45,2.2407096892759584,0
346,7.8,0.21,0.27,0.1823215567939546,-2.9759296462578115,20.0,89.0,0.9936,3.06,0.46,2.2082744135228043,0
347,7.1,0.31,0.47,2.6100697927420065,-2.8824035882469876,54.0,197.0,0.9978,3.1,0.49,2.2300144001592104,0
348,6.4,0.34,0.1,0.09531017980432493,-3.036554268074246,19.0,84.0,0.9927,3.21,0.38,2.2823823856765264,0
349,7.4,0.155,0.34,0.8329091229351039,-3.101092789211817,73.5,214.0,0.9934,3.18,0.61,2.2925347571405443,1
350,7.2,0.55,0.09,0.4054651081081644,-2.2256240518579173,16.0,151.0,0.9938,3.07,0.57,2.2192034840549946,0
351,7.0,0.23,0.36,1.9600947840472698,-3.575550768806933,31.0,104.0,0.9922,3.35,0.47,2.4932054526026954,1
352,6.9,0.2,0.37,1.824549292051046,-3.611918412977808,24.0,97.0,0.992,3.38,0.49,2.501435951739211,1
353,6.1,0.28,0.32,0.9162907318741551,-3.170085660698769,23.0,218.5,0.9935,3.27,0.6,2.2823823856765264,0
354,6.6,0.16,0.32,0.3364722366212129,-3.3524072174927233,49.0,186.0,0.9906,3.35,0.64,2.517696472610991,1
355,6.2,0.35,0.04,0.1823215567939546,-2.8134107167600364,23.0,108.0,0.9934,3.26,0.54,2.2192034840549946,0
356,6.1,0.38,0.2,1.8870696490323797,-3.4112477175156566,25.0,137.0,0.9938,3.3,0.69,2.341805806147327,1
357,6.0,0.25,0.28,0.7884573603642703,-3.649658740960655,54.0,126.0,0.9898,3.43,0.65,2.5572273113676265,1
358,6.6,0.52,0.44,2.501435951739211,-3.036554268074246,54.0,245.0,0.9975,3.26,0.54,2.2300144001592104,1
359,6.9,0.24,0.36,3.0349529867072724,-3.473768074496991,40.0,139.0,0.9975,3.2,0.33,2.3978952727983707,1
360,7.1,0.32,0.32,2.3978952727983707,-3.270169119255751,16.0,66.0,0.9937,3.24,0.4,2.4423470353692043,0
361,5.8,0.28,0.27,0.9555114450274363,-2.9187712324178627,30.0,156.0,0.9914,3.53,0.42,2.517696472610991,0
362,6.5,0.41,0.24,2.6390573296152584,-3.036554268074246,24.0,113.0,0.9982,3.44,0.53,2.2823823856765264,1
363,6.4,0.28,0.29,0.47000362924573563,-2.9565115604007097,34.0,127.0,0.9929,3.48,0.56,2.3513752571634776,1
364,7.2,0.6,0.2,2.2925347571405443,-2.659260036932778,21.0,174.0,0.9971,3.03,0.54,2.2082744135228043,0
365,6.1,0.2,0.25,0.1823215567939546,-3.270169119255751,34.0,128.0,0.9921,3.24,0.44,2.312535423847214,0
366,5.9,0.46,0.14,0.9932517730102834,-3.170085660698769,27.0,160.0,0.9931,3.46,0.51,2.3608540011180215,1
367,6.0,0.27,0.27,0.47000362924573563,-3.079113882493042,32.0,113.0,0.9924,3.41,0.51,2.3513752571634776,1
368,6.4,0.41,0.24,2.6390573296152584,-3.036554268074246,24.0,113.0,0.9982,3.44,0.53,2.2823823856765264,1
369,6.3,0.23,0.31,0.4054651081081644,-3.816712825623821,11.0,82.0,0.9892,3.3,0.4,2.5572273113676265,1
370,7.1,0.21,0.27,2.151762203259462,-2.8824035882469876,26.0,111.0,0.9956,2.95,0.52,2.2512917986064953,0
371,6.0,0.37,0.32,0.0,-2.9374633654300153,31.0,218.5,0.9924,3.29,0.72,2.2823823856765264,1
372,6.1,0.43,0.35,2.2082744135228043,-2.8302178350764176,83.0,249.0,0.9971,3.37,0.5,2.1400661634962708,0
373,7.0,0.25,0.29,2.7212954278522306,-3.0576076772720784,40.0,171.0,0.9982,3.22,0.45,2.2300144001592104,0
374,5.9,0.25,0.19,2.517696472610991,-3.0576076772720784,50.0,162.0,0.9973,3.35,0.38,2.2512917986064953,0
375,6.8,0.32,0.21,0.7884573603642703,-3.123565645063876,15.0,68.0,0.9932,3.17,0.39,2.2407096892759584,1
376,7.2,0.39,0.62,2.3978952727983707,-3.0576076772720784,66.0,178.0,0.9976,3.16,0.5,2.163323025660538,0
377,6.3,0.21,0.58,2.302585092994046,-2.513306124309698,34.0,126.0,0.9962,2.95,0.46,2.186051276738094,0
378,7.0,0.14,0.32,2.1972245773362196,-3.2441936328524905,54.0,141.0,0.9956,3.22,0.43,2.2407096892759584,1
379,7.2,0.29,0.53,2.8986705607108596,-3.0576076772720784,59.0,182.0,0.9992,3.09,0.52,2.2617630984737906,0
380,8.6,0.37,0.7,2.4973291697865574,-3.2441936328524905,21.0,158.0,0.9983,3.0,0.73,2.2300144001592104,1
381,6.5,0.38,0.34,1.2237754316221157,-3.3242363405260273,34.0,200.0,0.9937,3.14,0.76,2.302585092994046,0
382,6.6,0.24,0.29,0.6931471805599453,-3.7722610630529876,19.0,86.0,0.99,3.25,0.45,2.5257286443082556,1
383,7.0,0.17,0.31,1.5686159179138452,-3.3813947543659757,34.0,132.0,0.9944,3.36,0.48,2.2617630984737906,1
384,5.5,0.16,0.22,1.5040773967762742,-3.506557897319982,30.0,102.0,0.9938,3.24,0.36,2.2407096892759584,1
385,7.0,0.24,0.51,2.3978952727983707,-3.540459448995663,55.0,227.0,0.9965,3.03,0.61,2.2512917986064953,0
386,7.4,0.28,0.36,0.09531017980432493,-3.575550768806933,42.0,105.0,0.9893,2.99,0.39,2.517696472610991,1
387,7.0,0.22,0.28,0.4054651081081644,-3.2968373663379125,29.0,115.0,0.9927,3.11,0.55,2.3513752571634776,1
388,7.1,0.55,0.13,0.5306282510621704,-2.617295837833746,21.0,165.0,0.994,2.97,0.58,2.2192034840549946,1
389,6.3,0.22,0.33,0.5306282510621704,-3.1941832122778293,67.0,164.0,0.9928,3.32,0.56,2.341805806147327,1
390,6.7,0.47,0.34,2.186051276738094,-3.146555163288575,31.0,172.0,0.9964,3.22,0.6,2.2192034840549946,0
391,5.9,0.36,0.41,0.26236426446749106,-3.0576076772720784,45.0,104.0,0.9917,3.33,0.51,2.3608540011180215,1
392,5.8,0.25,0.24,2.5877640352277083,-3.123565645063876,41.0,137.0,0.9972,3.34,0.42,2.2512917986064953,0
393,6.2,0.37,0.3,1.8870696490323797,-1.0613165039244128,79.0,200.0,0.9954,3.29,0.58,2.2617630984737906,0
394,6.2,0.18,0.38,0.4054651081081644,-3.575550768806933,36.0,117.0,0.993,3.47,0.54,2.272125885509337,1
395,6.0,0.16,0.37,0.4054651081081644,-3.6888794541139363,43.0,117.0,0.9928,3.46,0.51,2.272125885509337,1
396,6.6,0.34,0.28,0.26236426446749106,-3.3524072174927233,32.0,90.0,0.9916,3.1,0.42,2.3702437414678603,1
397,7.4,0.29,0.29,0.47000362924573563,-3.101092789211817,53.0,180.0,0.9936,3.34,0.68,2.3513752571634776,1
398,7.4,0.26,0.31,2.028148247292285,-3.0576076772720784,52.0,177.0,0.9962,3.13,0.45,2.186051276738094,1
399,7.0,0.28,0.36,0.0,-3.3524072174927233,8.0,70.0,0.9899,3.09,0.46,2.4932054526026954,1
400,7.1,0.23,0.39,0.47000362924573563,-3.4420193761824103,12.0,65.0,0.9898,3.25,0.4,2.5416019934645457,1
401,7.8,0.19,0.26,2.186051276738094,-3.2441936328524905,42.0,182.0,0.996,3.18,0.46,2.2925347571405443,1
402,6.3,0.19,0.28,0.5877866649021191,-3.816712825623821,28.0,158.0,0.9907,3.2,0.64,2.4336133554004498,1
403,6.8,0.2,0.38,1.547562508716013,-3.2188758248682006,27.0,103.0,0.994,3.37,0.58,2.3702437414678603,1
404,5.7,0.44,0.13,1.9459101490553132,-3.6888794541139363,28.0,173.0,0.9913,3.33,0.48,2.5257286443082556,1
405,7.2,0.4,0.62,2.379546134130174,-3.1941832122778293,70.0,189.0,0.9976,3.08,0.49,2.151762203259462,0
406,6.8,0.23,0.32,0.47000362924573563,-3.649658740960655,43.0,147.0,0.9904,3.29,0.54,2.5257286443082556,1
407,5.7,0.335,0.34,0.0,-3.2188758248682006,13.0,174.0,0.992,3.27,0.66,2.302585092994046,0
408,7.2,0.28,0.54,2.8154087194227095,-3.101092789211817,54.0,200.0,0.999,3.08,0.49,2.2512917986064953,1
409,6.8,0.19,0.58,2.653241964607215,-3.270169119255751,51.0,164.0,0.9975,3.12,0.48,2.2617630984737906,1
410,6.4,0.3,0.3,0.8109302162163288,-3.270169119255751,8.0,210.0,0.9937,3.2,0.62,2.2925347571405443,1
411,6.5,0.3,0.29,0.8109302162163288,-3.2968373663379125,8.0,210.0,0.9937,3.19,0.62,2.2925347571405443,0
412,7.8,0.18,0.31,2.501435951739211,-2.9374633654300153,46.0,140.0,0.998,3.06,0.53,2.186051276738094,1
413,7.3,0.51,0.26,1.1939224684724346,-2.4079456086518722,7.0,135.0,0.9944,3.01,0.52,2.174751721484161,0
414,6.0,0.24,0.27,0.6418538861723947,-3.036554268074246,40.0,170.0,0.9938,3.64,0.54,2.302585092994046,1
415,5.9,0.62,0.28,1.252762968495368,-3.2441936328524905,55.0,152.0,0.9907,3.44,0.44,2.4849066497880004,1
416,6.7,0.27,0.12,0.26236426446749106,-3.1941832122778293,62.0,138.0,0.9921,3.21,0.42,2.302585092994046,1
417,7.8,0.34,0.35,0.5877866649021191,-3.170085660698769,8.0,167.0,0.9908,3.11,0.41,2.4932054526026954,1
418,7.3,0.26,0.36,1.6486586255873816,-3.2188758248682006,31.0,141.0,0.9931,3.16,0.59,2.3978952727983707,1
419,7.4,0.36,0.33,0.3364722366212129,-3.6888794541139363,27.0,55.0,0.9915,3.21,0.33,2.4159137783010487,1
420,7.8,0.28,0.32,2.1972245773362196,-3.3242363405260273,34.0,115.0,0.9952,3.17,0.39,2.33214389523559,1
421,6.1,0.31,0.26,0.7884573603642703,-2.9759296462578115,28.0,167.0,0.9926,3.37,0.47,2.341805806147327,1
422,6.8,0.18,0.37,0.47000362924573563,-2.900422093749666,47.0,154.0,0.9934,3.08,0.45,2.2082744135228043,0
423,7.4,0.15,0.42,0.5306282510621704,-3.101092789211817,49.0,154.0,0.992,3.0,0.6,2.341805806147327,1
424,7.2,0.34,0.34,2.533696813957432,-3.036554268074246,7.0,41.0,0.9942,3.19,0.4,2.4595888418037104,0
425,7.9,0.19,0.26,0.7419373447293773,-3.2441936328524905,8.0,143.0,0.9942,3.05,0.74,2.2823823856765264,0
426,6.9,0.25,0.4,0.26236426446749106,-3.270169119255751,22.0,101.0,0.9901,3.03,0.39,2.4336133554004498,1
427,5.8,0.36,0.32,0.5306282510621704,-3.4112477175156566,22.0,96.0,0.9898,3.03,0.38,2.4159137783010487,1
428,5.6,0.35,0.37,0.0,-3.270169119255751,6.0,72.0,0.9902,3.37,0.34,2.4336133554004498,0
429,5.9,0.32,0.39,1.1939224684724346,-2.1715568305876416,24.0,140.0,0.9934,3.09,0.45,2.2192034840549946,1
430,7.2,0.31,0.46,1.6094379124341003,-3.2188758248682006,3.0,29.0,0.9906,3.04,0.53,2.5257286443082556,0
431,6.1,0.28,0.22,0.5877866649021191,-3.3813947543659757,32.0,116.0,0.9898,3.36,0.44,2.533696813957432,1
432,5.2,0.36,0.02,0.47000362924573563,-3.473768074496991,24.0,104.0,0.9896,3.44,0.35,2.501435951739211,1
433,5.6,0.19,0.47,1.5040773967762742,-3.506557897319982,19.0,112.0,0.9922,3.56,0.45,2.4159137783010487,1
434,6.4,0.1,0.35,1.589235205116581,-3.036554268074246,31.0,103.0,0.9947,3.43,0.79,2.272125885509337,1
435,6.4,0.18,0.48,1.3862943611198906,-1.6820086052689358,64.0,150.0,0.9945,3.06,0.4,2.2300144001592104,0
